256.0,189.7778
256.0,229.7778
220.8889,209.7778
228.4444,157.3333
282.6667,157.3333
285.3333,214.2222
237.3333,221.7778
222.2222,177.3333
263.5555,168.8889
281.7778,194.2222
256.0,212.8889
223.5556,195.1111
249.3333,152.8889
291.5555,176.4444
268.4445,224.4444
219.5556,210.2222
229.7778,158.6667
289.7778,160.8889
289.7778,218.2222
238.2222,220.0
224.8889,171.5556
270.6667,148.8889
286.6667,195.1111
249.7778,222.6667
220.0,189.3333
248.0,145.7778
299.1111,181.7778
270.2222,229.3333
217.7778,203.5556
233.7778,151.5556
284.0,165.7778
282.2222,212.0
239.5556,208.4444
236.4444,178.6667
263.5555,168.8889
281.7778,199.1111
251.5556,214.6667
224.4444,189.7778
251.1111,163.5556
278.2222,185.7778
264.4445,212.8889
231.5556,198.2222
237.3333,157.3333
283.5555,166.2222
282.6667,221.7778
227.1111,223.5556
217.3333,167.1111
276.0,154.6667
291.1111,202.2222
248.0,233.3333
224.4444,184.0
256.0,162.6667
285.3333,184.4444
260.8889,218.2222
232.8889,197.7778
244.8889,159.5556
288.4445,170.6667
283.1111,222.2222
224.4444,216.0
232.8889,170.2222
271.1111,163.1111
288.8889,201.3333
248.8889,228.8889
231.5556,185.3333
256.0,160.8889
282.2222,189.7778
260.4445,216.8889
230.6667,198.6667
248.0,168.0
283.1111,173.7778
270.2222,206.6667
234.6667,207.1111
230.2222,168.4444
277.3333,152.4444
292.4445,202.6667
240.4444,231.1111
212.0,181.7778
256.0,156.0
289.7778,189.7778
259.5555,211.5556
233.7778,193.3333
247.5556,166.6667
284.8889,179.1111
267.1111,208.8889
235.1111,206.6667
238.6667,175.1111
279.5555,160.8889
280.8889,204.0
247.1111,213.7778
224.4444,178.2222
263.5555,146.2222
300.4445,189.7778
256.0,230.6667
228.0,194.6667
246.6667,164.0
289.7778,177.3333
271.5555,216.8889
238.6667,204.0
237.7778,168.4444
277.3333,163.5556
272.8889,204.0
247.5556,212.4444
232.0,180.8889
259.5555,167.1111
296.4445,196.8889
256.0,232.0
212.8889,197.3333
249.7778,155.1111
282.2222,180.0
273.3333,220.0
233.3333,208.4444
232.0,161.3333
270.6667,171.5556
277.7778,208.0
242.2222,212.8889
223.1111,177.7778
268.4445,154.6667
288.4445,195.1111
256.0,212.0
232.0,189.7778
251.1111,163.1111
276.4445,181.7778
265.3333,216.4444
217.7778,211.5556
228.8889,157.7778
287.5555,163.1111
280.4445,210.2222
227.5556,223.5556
223.1111,170.6667
264.4445,165.3333
290.2222,195.5556
249.7778,224.0
220.4444,189.3333
256.0,157.3333
292.0,183.1111
268.8889,226.2222
217.3333,212.0
229.3333,158.2222
286.6667,163.5556
287.5555,216.4444
228.4444,222.2222
217.3333,167.1111
269.7778,151.1111
296.4445,196.8889
248.8889,229.7778
215.5556,189.3333
248.0,145.7778
292.4445,183.1111
267.1111,220.4444
232.0,198.2222
242.2222,166.2222
278.6667,170.2222
280.0,218.6667
233.7778,216.0
220.4444,169.3333
277.7778,152.0
293.7778,203.5556
248.8889,227.5556
214.6667,189.3333
256.0,147.5556
299.5555,181.7778
262.2222,225.7778
217.7778,203.5556
235.1111,153.3333
278.6667,170.2222
271.1111,207.5556
241.3333,206.6667
233.7778,176.8889
275.1111,156.4444
284.4445,200.0
248.0,210.2222
219.5556,183.1111
256.0,160.4444
300.4445,189.7778
262.2222,225.3333
218.6667,203.1111
241.7778,150.6667
291.5555,168.8889
270.6667,215.1111
232.4444,209.3333
225.7778,164.4444
277.7778,151.1111
294.2222,212.0
240.4444,231.1111
212.4444,181.7778
263.1111,147.5556
298.2222,189.7778
261.3333,220.8889
213.7778,196.8889
244.0,157.3333
287.5555,171.1111
272.8889,219.5556
227.1111,213.3333
227.1111,155.5556
280.4445,160.4444
290.2222,209.3333
238.2222,220.0
220.0,176.4444
263.1111,147.5556
293.3333,189.7778
262.6667,227.5556
232.8889,193.7778
251.1111,162.6667
277.3333,177.3333
270.2222,214.2222
238.6667,204.0
232.4444,170.2222
272.0,170.2222
277.7778,202.2222
242.2222,213.3333
215.1111,174.6667
271.1111,148.0
292.8889,196.0
256.0,231.5556
220.0,196.0
248.8889,150.2222
