211.625,214.0
247.875,240.875
291.0,227.125
305.375,184.0
279.125,147.125
234.125,146.5
206.625,182.75
262.875,240.875
262.875,240.875
301.0,170.25
265.375,142.125
221.625,155.25
206.625,197.75
231.625,235.25
276.625,237.125
304.75,201.5
292.875,157.75
250.375,141.5
212.875,166.5
210.375,211.5
245.375,240.25
289.125,229.0
306.0,186.5
236.625,145.25
207.25,180.25
207.25,180.25
218.5,224.0
298.5,217.75
302.25,172.125
302.25,172.125
223.5,153.375
206.0,195.25
229.125,234.0
304.125,204.0
304.125,204.0
294.75,159.625
252.875,141.5
214.125,164.625
209.125,209.625
287.25,230.25
306.0,189.0
283.5,149.625
283.5,149.625
207.875,177.75
216.625,222.125
257.875,241.5
297.25,219.625
302.875,174.625
270.375,143.375
225.375,151.5
227.25,232.75
227.25,232.75
303.5,206.5
296.0,161.5
296.0,161.5
255.375,141.5
208.5,207.125
240.375,239.0
240.375,239.0
306.0,191.5
285.375,151.5
241.0,144.0
208.5,175.25
215.375,220.25
255.375,241.5
296.0,221.5
272.25,144.625
272.25,144.625
206.0,190.25
225.375,230.875
269.75,239.625
269.75,239.625
297.25,163.375
257.875,141.5
257.875,141.5
207.875,204.625
238.5,238.375
283.5,233.375
306.0,194.0
287.875,152.75
243.5,143.375
209.75,173.375
213.5,218.375
294.125,223.375
294.125,223.375
274.75,145.25
229.75,149.0
229.75,149.0
223.5,229.625
267.25,240.25
302.25,210.875
299.125,165.875
218.5,158.375
218.5,158.375
207.25,202.125
236.0,237.125
306.0,196.5
306.0,196.5
246.0,142.75
210.375,170.875
210.375,170.875
250.375,240.875
292.875,225.25
304.75,182.125
277.25,146.5
231.625,147.75
206.625,185.25
221.625,227.75
264.75,240.875
300.375,167.75
300.375,167.75
220.375,156.5
206.625,199.625
206.625,199.625
279.125,235.875
305.375,199.0
305.375,199.0
248.5,142.125
211.625,168.375
211.625,214.0
247.875,240.875
291.0,227.125
279.125,147.125
279.125,147.125
234.125,146.5
219.75,225.875
219.75,225.875
299.75,215.25
299.75,215.25
301.0,170.25
221.625,154.625
206.625,197.75
231.625,235.25
276.625,237.125
304.75,201.5
292.875,157.75
250.375,141.5
212.875,166.5
245.375,240.25
245.375,240.25
289.125,229.0
306.0,186.5
281.625,148.375
207.25,180.25
218.5,224.0
218.5,224.0
298.5,217.75
302.25,172.125
267.875,142.75
223.5,153.375
206.0,195.25
229.125,234.0
274.75,237.75
304.125,204.0
252.875,141.5
252.875,141.5
209.125,209.625
242.875,239.625
242.875,239.625
306.0,189.0
283.5,149.625
238.5,144.625
207.875,177.75
216.625,222.125
257.875,241.5
297.25,219.625
302.875,174.625
270.375,143.375
225.375,151.5
206.0,192.75
227.25,232.75
272.25,239.0
303.5,206.5
296.0,161.5
215.375,162.125
208.5,207.125
208.5,207.125
285.375,232.125
