333.2571,321.6
381.2571,226.5143
298.5143,119.0857
190.1714,95.31429
144.9143,175.3143
199.3143,298.2857
314.9714,327.0857
367.5428,234.7429
298.0571,126.8571
191.5429,109.9429
133.4857,194.9714
184.2286,318.8571
302.6286,335.3143
361.6,236.1143
309.4857,136.4571
223.5429,116.3429
150.8571,189.9429
182.4,292.3429
298.5143,304.6857
363.4286,219.2
303.5428,130.0571
213.4857,119.0857
155.8857,193.6
210.7429,295.0857
323.6571,310.6286
370.2857,229.2571
296.2286,132.8
199.7714,112.2286
161.3714,181.7143
218.9714,272.6857
314.0571,270.4
354.7429,178.0571
277.9429,98.05714
188.3428,103.0857
144.4571,189.4857
217.6,280.9143
326.8571,279.5428
359.7714,201.3714
280.2286,125.9429
195.6572,113.1429
162.7429,172.1143
221.7143,256.2286
304.9143,255.3143
331.4286,172.1143
262.8571,105.3714
194.7429,114.9714
160.9143,207.7714
224.9143,322.0571
310.4,324.8
348.3429,226.0571
290.7429,132.3428
218.5143,118.1714
171.4286,184.9143
205.2571,265.8286
296.2286,265.3714
348.3429,188.5714
288.0,120.9143
214.4,130.5143
167.7714,216.0
216.2286,293.2571
307.6571,274.5143
347.8857,185.8286
271.0857,117.7143
197.0286,135.5429
165.9429,216.4571
221.7143,273.1429
305.3714,243.8857
329.1429,162.9714
261.4857,111.7714
205.7143,136.9143
178.2857,219.2
226.7429,283.2
306.7429,263.5428
332.3429,179.4286
259.2,113.6
197.0286,130.0571
165.9429,209.1429
216.2286,286.4
302.1714,285.4857
337.8286,215.5429
278.4,131.4286
200.2286,118.6286
