276.9221,182.997
218.7443,190.5748
202.3666,218.9303
234.8777,246.3081
307.7221,248.0192
318.9666,217.2192
288.8999,187.3969
235.1221,186.4192
209.211,227.4858
247.8333,256.5748
306.7444,247.2859
324.8332,201.8192
297.4554,163.4414
243.6777,160.7525
210.1888,195.7081
241.7221,244.597
305.5443,248.7081
331.211,215.2192
320.9443,171.7081
287.6999,151.9081
239.7888,174.1525
225.1221,235.7525
267.8999,258.7302
311.411,234.0414
315.811,181.9747
283.2999,149.4636
237.0999,161.1969
219.9887,210.8191
255.922,238.1969
296.9887,234.0413
309.6999,199.8191
293.5665,158.7524
253.4776,144.0858
201.1665,182.7079
213.8776,221.0857
267.8998,235.7524
311.4109,216.9302
319.2331,173.4191
296.9887,139.1969
242.2332,145.7969
207.2776,191.2635
225.1221,225.4857
278.1665,217.9079
307.2554,169.9968
289.411,128.9302
247.3665,126.9746
205.5665,182.708
225.1221,232.3302
273.7665,246.9968
304.5666,216.9301
300.411,163.8857
257.6333,130.6413
213.1444,157.7746
