354.874,130.5011
312.474,113.1678
266.074,129.7011
210.0739,175.5678
215.1407,217.4345
267.1407,235.5679
318.8741,205.9679
323.1407,148.1012
287.4073,125.7011
233.5406,141.9678
175.9406,193.4345
182.6073,235.3012
243.1406,252.1012
309.8073,229.9678
323.9406,176.9012
283.674,145.9678
221.5407,151.5678
171.1406,189.9678
190.874,225.1678
253.274,242.2344
313.274,220.3678
322.074,164.9011
287.1407,142.2344
241.0074,152.3678
206.6074,189.4345
217.0074,222.7677
261.5407,234.501
308.2074,193.4343
309.0073,147.8344
279.1409,132.3677
243.6742,155.0344
213.0075,206.2343
225.8075,250.501
265.0075,254.7676
306.0742,202.5009
299.9409,148.6342
278.0742,138.7675
242.8742,164.3675
212.2075,221.1675
233.2742,254.5009
285.2743,243.3009
309.5409,191.5675
295.6742,145.9675
274.8741,140.3675
242.3408,165.7008
227.9408,208.9007
255.1408,239.3008
299.9409,226.2341
316.2076,157.7008
295.141,119.3008
267.9411,116.6341
229.2744,153.1675
219.6744,211.8341
257.0078,241.1675
307.6745,216.6342
316.7411,167.5675
293.5412,131.0342
254.608,125.9675
201.808,162.5008
196.4747,210.7674
246.0747,241.7008
309.808,228.9007
324.7413,179.5675
295.4079,143.8342
253.0078,143.5675
199.6745,177.7008
197.8078,220.6342
235.6745,240.9008
298.8745,228.1009
332.7412,175.0342
296.2079,137.7009
234.8746,135.8342
174.8746,170.7675
166.3413,215.0341
219.9413,252.3674
287.9413,242.7675
318.3413,189.9675
289.808,145.4341
257.0079,138.2341
203.6746,170.2341
188.7412,216.9008
230.8745,250.5008
303.9411,237.4342
341.2745,181.7008
323.6744,136.6341
277.541,124.1008
213.2743,160.6341
190.6076,212.6341
229.541,254.2341
285.2744,254.5008
330.8743,206.2341
319.6743,156.634
285.541,139.034
236.2076,159.834
186.0742,218.5007
219.4075,254.7674
291.9409,252.1007
333.2742,193.9674
309.8075,136.3674
266.8741,118.7674
217.5407,148.3674
193.5407,213.7008
228.474,257.1675
287.4074,246.7674
332.2073,176.9008
317.274,135.0341
284.2075,130.2341
238.6075,159.0341
206.0741,210.7675
234.6075,236.3675
291.6741,226.2342
331.674,165.7009
298.0741,133.9675
226.3407,133.1675
183.6741,170.2342
192.7407,212.1008
250.3407,243.5675
300.474,236.3675
321.0074,193.9675
286.6074,152.1008
240.2074,139.5675
179.1407,164.9008
176.7407,220.1008
226.0741,253.1675
278.0741,248.1009
301.274,193.1675
281.274,145.9674
242.3407,140.6341
197.8074,170.7675
184.4741,223.3008
219.674,259.3008
278.6073,251.5674
316.2072,199.0341
302.874,151.0341
269.2739,141.1674
219.9406,168.3674
193.5406,223.034
218.074,258.7674
273.5407,252.3674
310.6073,204.3674
291.9407,157.9674
252.2073,148.9007
213.5406,170.7674
206.3406,215.5675
242.6073,240.3675
292.2073,224.9007
313.5407,182.7674
278.6075,142.7674
237.8074,139.8341
215.4075,158.5008
