277.9935,198.942
281.7459,172.6749
263.6091,150.1603
243.5961,157.6651
227.9609,178.929
231.7133,211.4501
253.6026,215.2026
274.241,204.5707
281.7459,184.5576
273.6156,167.6717
244.8469,163.9192
230.4625,177.0528
230.4625,193.9388
246.0977,203.9453
266.7361,200.8182
277.9935,187.0593
266.7361,168.9225
249.2247,167.6717
237.342,177.0528
237.9674,188.9355
261.7329,195.815
275.4919,188.9355
276.7427,178.3036
256.7296,170.7987
241.0945,176.4274
235.4658,190.1863
242.9707,200.8182
258.6059,201.4436
270.4886,190.8117
268.6124,173.9257
255.4788,172.0495
242.3453,178.3036
237.9674,190.1863
244.2215,198.942
256.7296,198.3166
266.7361,184.5576
262.9837,177.0528
252.3518,177.0528
240.4691,191.4371
244.8469,200.1928
257.9804,200.1928
271.7394,184.5576
270.4886,175.802
261.1075,173.3003
249.2247,178.3036
242.3453,188.9355
244.8469,197.6912
256.1042,199.5674
269.8632,188.3101
271.114,180.8052
264.2345,178.929
253.6026,184.5576
246.0977,196.4404
250.4756,208.9485
260.4821,205.8215
267.3615,195.1896
266.1107,181.4306
258.6059,180.1798
251.7264,185.8085
249.8502,198.942
256.1042,201.4436
261.7329,198.3166
264.2345,191.4371
259.2313,187.0593
253.6026,191.4371
252.3518,198.942
255.4788,203.3199
262.9837,200.8182
267.3615,192.6879
266.7361,184.5576
254.8534,182.6814
247.9739,190.1863
247.9739,198.3166
256.1042,202.069
269.8632,195.1896
271.7394,187.6847
265.4853,184.5576
251.7264,190.1863
246.7231,198.3166
249.2247,203.3199
256.7296,203.9453
264.8599,197.6912
267.3615,190.1863
264.8599,186.4339
253.6026,189.5609
249.8502,196.4404
255.4788,203.3199
264.2345,200.8182
268.6124,193.9388
266.7361,187.0593
