229.9182,159.0063
205.0682,181.1938
205.9557,211.8126
246.3369,233.1126
284.9432,221.1313
299.5869,190.9563
279.6182,161.2251
243.6744,152.3501
218.8244,177.2001
228.5869,200.7189
256.5432,211.8126
286.7182,205.1563
279.1744,170.1001
247.2244,159.4501
224.5932,169.6564
224.1494,192.2876
247.6682,209.1501
284.4995,207.3751
304.4682,168.7688
275.6245,149.6876
241.4557,155.9001
227.2558,191.8438
246.7807,207.3751
277.8432,204.2688
292.9307,182.9688
276.512,162.1126
233.912,168.7688
225.037,193.6188
235.687,213.5875
264.5308,218.025
291.5995,190.5126
271.6308,169.6563
241.8995,168.325
225.4808,186.5188
228.5871,206.9313
269.8558,210.925
289.8245,192.2876
278.287,171.875
251.662,167.8813
229.4745,195.3938
236.5746,212.2563
263.1996,215.3625
285.8308,199.3875
284.0558,172.3188
251.2184,160.3375
235.6871,179.4188
234.7996,202.4938
254.3246,214.475
284.4996,199.3875
277.8434,174.0938
252.9934,163.4438
234.3559,177.6438
237.4621,199.8313
280.0621,210.9251
299.5871,195.8376
289.3809,169.2126
253.8809,157.6751
222.8184,171.8751
221.9309,205.1563
250.7747,213.5876
281.8372,206.0438
290.2684,180.7501
252.1059,159.8938
226.3684,176.3125
218.8247,198.0563
233.9122,212.7
260.0934,215.8063
282.7247,188.7375
269.4122,165.6626
241.0122,164.775
220.5997,183.8563
228.5872,211.3688
252.106,215.8063
272.5185,205.1563
273.406,182.0813
252.9935,168.7688
222.8185,186.5188
221.931,204.7125
237.906,214.9188
260.5373,213.5875
275.6248,180.75
255.656,159.45
