235.375,170.875
232.25,191.5
270.375,200.25
316.0,191.5
326.625,166.5
310.375,151.5
254.125,165.25
229.125,193.375
232.25,217.125
264.75,219.0
297.25,201.5
292.875,170.25
274.75,152.75
251.625,162.125
240.375,186.5
251.625,215.875
289.75,225.25
317.25,205.25
299.125,165.875
282.25,162.125
247.25,171.5
224.125,212.125
244.75,228.375
283.5,219.0
303.5,185.25
300.375,158.375
278.5,152.75
251.625,175.875
236.625,211.5
249.75,236.5
296.0,230.875
299.75,199.0
281.0,175.25
251.625,180.25
232.25,205.875
235.375,237.125
265.375,247.125
294.75,230.25
296.625,187.75
274.75,155.875
243.5,150.875
225.375,175.25
222.25,213.375
264.125,243.375
292.875,227.125
292.25,194.0
267.875,172.125
239.125,175.25
219.75,202.75
229.125,232.75
264.125,240.875
289.125,218.375
288.5,182.75
264.75,167.75
233.5,179.625
202.25,234.625
217.25,261.5
251.625,260.875
270.375,228.375
272.25,190.25
254.125,175.875
229.75,185.25
222.25,215.875
248.5,244.0
287.875,248.375
306.625,220.875
296.625,184.625
244.125,168.375
209.125,194.0
198.5,229.0
223.5,249.0
259.75,239.625
282.25,202.125
275.375,164.0
242.875,149.0
215.375,171.5
210.375,210.875
239.75,239.625
286.0,239.625
307.875,186.5
284.75,154.0
249.75,152.75
222.875,181.5
212.875,219.625
235.375,243.375
276.625,236.5
294.75,197.75
280.375,160.875
247.25,149.0
212.875,169.625
195.375,206.5
232.25,240.25
274.125,225.25
291.625,182.125
278.5,144.625
237.25,139.625
207.875,165.25
201.0,210.875
227.25,240.25
268.5,237.75
297.25,196.5
292.875,154.0
262.25,139.625
206.0,178.375
186.625,220.875
203.5,245.25
245.375,236.5
279.75,200.875
288.5,160.875
266.0,148.375
232.875,165.25
209.125,207.125
214.75,243.375
243.5,249.625
271.0,223.375
278.5,177.125
243.5,155.25
213.5,182.75
205.375,225.875
227.25,255.25
264.125,245.875
289.125,205.25
286.0,159.625
256.0,139.625
219.125,153.375
199.75,197.75
210.375,239.625
249.125,254.0
272.25,209.0
255.375,175.875
222.875,169.625
202.25,197.125
212.875,238.375
252.25,257.125
281.625,238.375
278.5,191.5
242.25,159.625
208.5,164.0
214.75,200.25
289.125,240.25
289.125,230.875
251.0,214.625
233.5,215.875
234.125,226.5
244.75,229.625
